customerId,productId,reaction,messageDelay,reactionTimestamp
9602,732,Great phone...sicker than the Iphone...battery life sucks but overall the phone isn't that bad!! Big fan of Android and it may take a while to convert me to something else..,780000,2009-05-15T15:57:52Z
3316,845,"I love this set, and despite the minor inconvinience of it re-setting, I would buy it again in a heartbeat. The red tint at the top and bottom of the bezel is subtle, as to not be too much, but very classy. Fast refresh rate makes watching sports a pleasure. I love hockey and there is no bluring while watching the puck. Instant movies from Net-flix come through my Toshiba laptop very clear. Blu ray from my Panasonic player is crystal clear. Up converted standard DVD's look nearly as good as the Blu ray disks. The Planet Earth Blu ray DVD's are Phenomenal.. The remote is a little awkward, but plan on purchasing an all in one remote in the near future.. Overall would rate this set 9.2/10 and would buy it again..",781000,2014-09-14T15:25:33Z
5862,818,I had this set and within 7 months the lamp had to be replaced and now the light engine has gone out and the repair charges are over $1200......Sony could have offered the engine and I would have paid for the repair..,782000,2009-05-22T07:36:36Z
16130,746,"I have been waiting for several years to buy my first dSLR, and this is the camera that I was waiting for. Having had 2 35mm SLRs, I knew what I was looking for, but no dSLR to date had it all. The D80 does. Combining the size and quality with the kit lens and then the price is what led me to make my decision. That, and the fact that it takes about 4x the number of shots per charge than the Canon 400D, made it a dealbreaker..",783000,2009-10-11T11:47:14Z
18167,327,"I have to agree with some other guys here, I am not sure how Cnet did their review.. I came from DSLR world, so all those fancy features don't impress me on these point-n-shoot - all I care is quality photos. I got this camera for my wife, due to the fact that we used to have a Sony DSC-T3 camera which took very sharp and impressive photos. However, I am extremely disappointed with this T100. I would NEVER buy Sony point-n-shoot again. I am so surprised that a camera in 2004 can beat a camera in 2007..",784000,2010-02-11T03:41:04Z
13078,987,"A very good camera if anyone wishes to upgrade from a compact cam, very easy to learn and use. (I was using a compact and was frustrated about its lack of manual settings and D5000 allows me to overcome that).",785000,2008-10-31T05:29:29Z
3349,823,"This is the best blackberry I have owned. Fast, smooth interface and I love the way it integrates social networking sites. Finally a blackberry which is current and able to keep up!.",786000,2009-08-21T17:44:56Z
8996,759,"A great product, worthy of the name smart phone..",787000,2014-09-11T21:49:20Z
7529,856,Samsung sends Samsung boards in LCD to reviewers and retailers for display and then sends product with inferior third party boards to consumers.. http://futureshopforums.com/futureshop/board/message?board.id=TVs&#38;thread.id=7574. http://www.amazon.com/Samsung-panel-bait-and-switch/forum/Fx1IZ0XKRCV14H9/Tx84CKJOB8V1M4/1?_encoding=UTF8&#38;asin=B001413D94.,788000,2011-02-07T01:36:34Z
8582,513,"If you're a Mac user, don't bother. TomTom Home for Mac -- the software needed to update the device -- crashes constantly. When my device went haywire, it took their customer service four months of giving me the run around to finally tell me that it must be replaced (they have no repair facility in the US). It was just out of warranty. They would not even offer a discount on a new device. Navigation features like FM traffic updates are fee based. Competitors, like Garmin, don't charge extra for this. I had a terrible experience with TomTom..",789000,2012-11-21T23:08:51Z
14193,880,"This is my first HDTV. I didn't want one yet, but my old tube TV died. We still have standard definition (SD) cable and will stay that way until HD is required. Therefore, it was important to us that the SD programming look good as well. I'm very pleased with the picture.. The tuner is so good that it picks up HD channels that I'm not expecting to receive with my SD cable package! I've enjoyed watching college football in HD this fall!. The color is not so good out of the box. The presets that are programmed into the TV do not improve things either. HOWEVER, there is a very simple solution that most novices can handle. Look through your DVD collections until you find one that has the THX Optimizer included as a feature (I have it on my Terminator 2 DVD). Use this to dial in the correct colors (it's self-explanatory). Once this is done, the picture looks amazing!. Finally, the price. I was able to find this brand new (NOT refurbished) at Sears for less than $500 after incentives and discounts!. We've had it for one month now and are very satisfied. Vizio is an American company located in California. Hopefully their longterm quality will impress me as much as their product does right now. We're hoping to get 10 years out of it!.",790000,2014-03-30T03:47:57Z
